Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales_binned,Sales_binary,Sales_original,PCA1,Delivery_Days,Order_Month,Order_Year,anomaly
4490,CA-2016-162621,2016-05-09,2016-11-09,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036.0,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",-0.3591050015138717,0.0,0.0,4.47,-0.3591050015138717,184,5,2016,1
4492,CA-2015-150798,2015-01-12,2015-03-12,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,0.6783177539560941,3.0,1.0,659.988,0.6783177539560942,59,1,2015,1
4493,CA-2015-150798,2015-01-12,2015-03-12,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",-0.3533158508887034,0.0,0.0,8.128,-0.3533158508887033,59,1,2015,1
4494,CA-2015-150798,2015-01-12,2015-03-12,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,-0.3087498362345912,1.0,0.0,36.288,-0.3087498362345912,59,1,2015,1
4495,CA-2015-150798,2015-01-12,2015-03-12,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1.073543605220324,3.0,1.0,909.72,1.073543605220324,59,1,2015,1
4513,CA-2017-118969,2017-02-10,2017-03-10,First Class,LP-17095,Liz Preis,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",-0.2794654067189773,1.0,0.0,54.792,-0.2794654067189772,28,2,2017,1
4514,CA-2017-145240,2017-06-09,2017-08-09,First Class,BG-11740,Bruce Geld,Consumer,United States,Houston,Texas,77070.0,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",-0.349112465415645,0.0,0.0,10.784,-0.349112465415645,61,6,2017,1
4524,CA-2015-107454,2015-02-11,2015-06-11,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,-0.3110097889663409,1.0,0.0,34.86,-0.3110097889663409,120,2,2015,1
4525,CA-2015-107454,2015-02-11,2015-06-11,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,-0.2247897435701753,2.0,0.0,89.34,-0.2247897435701752,120,2,2015,1
4529,CA-2018-152856,2018-08-09,2018-10-09,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Marion,Ohio,43302.0,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,-0.1812809056841366,2.0,0.0,116.832,-0.1812809056841366,61,8,2018,1
4533,CA-2015-140403,2015-10-10,2015-10-10,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",-0.1725449539479612,2.0,0.0,122.352,-0.1725449539479612,0,10,2015,1
4534,CA-2015-140403,2015-10-10,2015-10-10,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336.0,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",-0.3419970960305283,0.0,0.0,15.28,-0.3419970960305282,0,10,2015,1
4536,CA-2018-138464,2018-08-07,2018-12-07,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115.0,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",-0.3411108400572931,0.0,0.0,15.84,-0.341110840057293,122,8,2018,1
4537,CA-2018-138464,2018-08-07,2018-12-07,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115.0,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,-0.2294805698285129,2.0,0.0,86.376,-0.2294805698285129,122,8,2018,1
4538,CA-2018-138464,2018-08-07,2018-12-07,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115.0,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,-0.3373126001719994,1.0,0.0,18.24,-0.3373126001719994,122,8,2018,1
4539,CA-2018-138464,2018-08-07,2018-12-07,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115.0,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,-0.3454155119272926,0.0,0.0,13.12,-0.3454155119272925,122,8,2018,1
4560,CA-2015-110219,2015-05-05,2015-08-05,First Class,EB-13870,Emily Burns,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",-0.1638137500116425,2.0,0.0,127.869,-0.1638137500116424,92,5,2015,1
4561,CA-2016-118871,2016-04-12,2016-09-12,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049.0,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,0.0634017077264797,3.0,1.0,271.44,0.0634017077264798,153,4,2016,1
4562,CA-2016-118871,2016-04-12,2016-09-12,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049.0,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,-0.1915361533744294,2.0,0.0,110.352,-0.1915361533744294,153,4,2016,1
4563,CA-2016-118871,2016-04-12,2016-09-12,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",-0.3085725850399442,1.0,0.0,36.4,-0.3085725850399441,153,4,2016,1
4566,US-2018-149510,2018-03-12,2018-10-12,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,-0.2946203838612989,1.0,0.0,45.216,-0.2946203838612988,214,3,2018,1
4567,US-2018-149510,2018-03-12,2018-10-12,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",-0.3206288314758471,1.0,0.0,28.782,-0.3206288314758471,214,3,2018,1
4568,US-2018-149510,2018-03-12,2018-10-12,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",-0.3274878196687065,1.0,0.0,24.448,-0.3274878196687065,214,3,2018,1
4583,CA-2017-121993,2017-10-06,2017-12-06,First Class,JB-16000,Joy Bell-,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,-0.3288045428289417,1.0,0.0,23.616,-0.3288045428289416,61,10,2017,1
4585,US-2018-163790,2018-02-11,2018-04-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",-0.2449837189603198,2.0,0.0,76.58,-0.2449837189603198,59,2,2018,1
4586,US-2018-163790,2018-02-11,2018-04-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,-0.3522523437208211,0.0,0.0,8.8,-0.352252343720821,59,2,2018,1
4587,US-2018-163790,2018-02-11,2018-04-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,0.5681118236842989,3.0,1.0,590.352,0.568111823684299,59,2,2018,1
4588,US-2018-163790,2018-02-11,2018-04-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",-0.3573483155669234,0.0,0.0,5.58,-0.3573483155669233,59,2,2018,1
4589,US-2018-163790,2018-02-11,2018-04-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526.0,West,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,-0.3265825724960449,1.0,0.0,25.02,-0.3265825724960448,59,2,2018,1
4590,US-2018-163790,2018-02-11,2018-04-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,0.3500263850704512,3.0,1.0,452.55,0.3500263850704513,59,2,2018,1
4597,CA-2017-140564,2017-05-12,2017-10-12,Second Class,TC-21475,Tony Chapman,Home Office,United States,Washington,District of Columbia,20016.0,East,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",-0.3124974329214143,1.0,0.0,33.92,-0.3124974329214142,153,5,2017,1
4615,CA-2017-144540,2017-05-09,2017-10-09,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Houston,Texas,77070.0,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",-0.2668077723012362,2.0,0.0,62.79,-0.2668077723012362,153,5,2017,1
4616,CA-2017-144540,2017-05-09,2017-10-09,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Houston,Texas,77070.0,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,-0.3211700806595015,1.0,0.0,28.44,-0.3211700806595014,153,5,2017,1
4617,CA-2016-159863,2016-04-09,2016-07-09,Second Class,DS-13180,David Smith,Corporate,United States,Houston,Texas,77095.0,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,-0.1535157721226401,2.0,0.0,134.376,-0.15351577212264,91,4,2016,1
4622,CA-2016-161214,2016-05-10,2016-08-10,Second Class,SF-20965,Sylvia Foulston,Corporate,United States,Wilmington,Delaware,19805.0,East,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",-0.2434485970066803,2.0,0.0,77.55,-0.2434485970066802,92,5,2016,1
4632,CA-2018-168396,2018-03-08,2018-08-08,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,San Francisco,California,94122.0,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,-0.284279675773587,1.0,0.0,51.75,-0.2842796757735869,153,3,2018,1
4633,CA-2018-168396,2018-03-08,2018-08-08,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",-0.1700001332248145,2.0,0.0,123.96,-0.1700001332248145,153,3,2018,1
4644,CA-2016-147501,2016-02-08,2016-06-08,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,-0.3561012268045853,0.0,0.0,6.368,-0.3561012268045853,121,2,2016,1
4645,CA-2016-147501,2016-02-08,2016-06-08,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,98105.0,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,0.5175445900114228,3.0,1.0,558.4,0.517544590011423,121,2,2016,1
4651,CA-2018-150987,2018-08-04,2018-12-04,Standard Class,AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,0.0208455950116689,3.0,1.0,244.55,0.020845595011669,122,8,2018,1
4652,CA-2018-150987,2018-08-04,2018-12-04,Standard Class,AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,-0.0563694566564464,2.0,0.0,195.76,-0.0563694566564463,122,8,2018,1
4656,CA-2015-160738,2015-05-05,2015-10-05,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Freeport,Illinois,61032.0,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,-0.2945697406628283,1.0,0.0,45.248,-0.2945697406628283,153,5,2015,1
4657,CA-2016-112130,2016-03-05,2016-07-05,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",-0.2713751557633018,2.0,0.0,59.904,-0.2713751557633018,122,3,2016,1
4658,CA-2016-112130,2016-03-05,2016-07-05,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",-0.3286779348327652,1.0,0.0,23.696,-0.3286779348327652,122,3,2016,1
4659,CA-2016-112130,2016-03-05,2016-07-05,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,-0.3535690668810562,0.0,0.0,7.968,-0.3535690668810562,122,3,2016,1
4660,CA-2016-112130,2016-03-05,2016-07-05,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",-0.3373759041700877,1.0,0.0,18.2,-0.3373759041700876,122,3,2016,1
4661,CA-2016-112130,2016-03-05,2016-07-05,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,-0.3225754294170601,1.0,0.0,27.552,-0.3225754294170601,122,3,2016,1
4662,CA-2016-112130,2016-03-05,2016-07-05,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",0.9697187179558222,3.0,1.0,844.116,0.9697187179558224,122,3,2016,1
4663,CA-2016-112130,2016-03-05,2016-07-05,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,-0.2447115117685404,2.0,0.0,76.752,-0.2447115117685404,122,3,2016,1
4669,US-2018-133200,2018-06-05,2018-11-05,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,-0.3486756678288363,0.0,0.0,11.06,-0.3486756678288362,153,6,2018,1
4670,US-2018-133200,2018-06-05,2018-11-05,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106.0,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",0.6205161393816953,3.0,1.0,623.4648,0.6205161393816954,153,6,2018,1
4671,US-2018-133200,2018-06-05,2018-11-05,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,0.8566641077700569,3.0,1.0,772.68,0.856664107770057,153,6,2018,1
4717,CA-2018-143126,2018-03-12,2018-07-12,Second Class,CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,98115.0,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",0.4598746477530478,3.0,1.0,521.96,0.4598746477530478,122,3,2018,1
4719,CA-2016-109736,2016-10-10,2016-11-10,First Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,-0.2943924894681813,1.0,0.0,45.36,-0.2943924894681812,31,10,2016,1
4722,CA-2015-106229,2015-07-06,2015-11-06,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505.0,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",0.0594372948462045,3.0,1.0,268.935,0.0594372948462046,123,7,2015,1
4723,US-2018-135230,2018-01-09,2018-07-09,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,98103.0,West,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,-0.354183115662512,0.0,0.0,7.58,-0.354183115662512,181,1,2018,1
4729,CA-2015-123323,2015-07-11,2015-12-11,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,-0.1712915347858143,2.0,0.0,123.144,-0.1712915347858143,153,7,2015,1
4735,CA-2017-120530,2017-07-04,2017-12-04,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",0.6763521648154545,3.0,1.0,658.746,0.6763521648154546,153,7,2017,1
4744,CA-2018-168123,2018-05-03,2018-05-03,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,-0.3536766836778062,0.0,0.0,7.9,-0.3536766836778062,0,5,2018,1
4745,CA-2018-168123,2018-05-03,2018-05-03,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,-0.016171417870422,3.0,0.0,221.16,-0.0161714178704219,0,5,2018,1
4746,CA-2018-168123,2018-05-03,2018-05-03,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,-0.1636697334159918,2.0,0.0,127.96,-0.1636697334159917,0,5,2018,1
4747,CA-2018-168123,2018-05-03,2018-05-03,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,-0.3366004301935069,1.0,0.0,18.69,-0.3366004301935069,0,5,2018,1
4748,CA-2017-120005,2017-03-03,2017-03-03,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110.0,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",-0.326060314511817,1.0,0.0,25.35,-0.326060314511817,0,3,2017,1
4749,CA-2017-120005,2017-03-03,2017-03-03,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110.0,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",-0.3103450969864146,1.0,0.0,35.28,-0.3103450969864145,0,3,2017,1
4751,CA-2017-127649,2017-07-10,2017-09-10,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207.0,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,0.95940649666725,3.0,1.0,837.6,0.95940649666725,62,7,2017,1
4755,CA-2018-126354,2018-03-02,2018-08-02,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024.0,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,-0.3600355702857686,0.0,0.0,3.882,-0.3600355702857686,153,3,2018,1
4756,CA-2018-126354,2018-03-02,2018-08-02,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024.0,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,-0.1837117792107245,2.0,0.0,115.296,-0.1837117792107245,153,3,2018,1
4759,CA-2015-121573,2015-03-11,2015-07-11,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,0.8745158352309371,3.0,1.0,783.96,0.8745158352309372,122,3,2015,1
4760,CA-2015-121573,2015-03-11,2015-07-11,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,-0.288796416037182,1.0,0.0,48.896,-0.2887964160371819,122,3,2015,1
4761,CA-2015-121573,2015-03-11,2015-07-11,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",-0.3537463180757033,0.0,0.0,7.856,-0.3537463180757032,122,3,2015,1
4767,CA-2016-123155,2016-09-03,2016-12-03,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,-0.1865224767258418,2.0,0.0,113.52,-0.1865224767258418,91,9,2016,1
